,A,jul,aug,s_bar,sq1,sq2,num,final
39,21602,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
40,21603,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
41,21604,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
42,21605,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
43,21606,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
44,21607,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
45,21608,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
46,21609,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
47,21610,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
48,21611,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
49,21612,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
50,21613,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
51,21614,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
52,21615,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
53,21616,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
54,21617,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
55,21618,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
56,21619,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
57,21620,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
58,21621,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
59,21622,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
60,21623,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
61,21624,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
62,21625,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
63,21626,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
64,21627,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
65,21628,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
66,21629,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
67,21630,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
68,21631,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
69,21632,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
70,21633,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
71,21634,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
72,21635,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
73,21636,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
74,21637,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
75,21638,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
76,21639,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
77,21640,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
78,21641,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
79,21642,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
80,21643,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
81,21644,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
82,21645,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
83,21646,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
84,21647,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
85,21648,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
86,21649,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
87,21650,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
88,21651,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
89,21652,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
90,21653,0.276434590943675,0.0,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
91,21654,0.276434590943675,0.217322011273649,0.246878301108662,0.0008735742688112938,0.0008735742688112921,0.0008735742688112929,0.003538481368708036
92,21655,0.276434590943675,0.217322011273649,0.246878301108662,0.0008735742688112938,0.0008735742688112921,0.0008735742688112929,0.003538481368708036
93,21656,0.276434590943675,0.217322011273649,0.246878301108662,0.0008735742688112938,0.0008735742688112921,0.0008735742688112929,0.003538481368708036
94,21657,0.276434590943675,0.217322011273649,0.246878301108662,0.0008735742688112938,0.0008735742688112921,0.0008735742688112929,0.003538481368708036
95,21658,0.276434590943675,0.217322011273649,0.246878301108662,0.0008735742688112938,0.0008735742688112921,0.0008735742688112929,0.003538481368708036
96,21659,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
97,21660,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
98,21661,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
99,21662,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
100,21663,0.276434590943675,0.217322011273649,0.246878301108662,0.0008735742688112938,0.0008735742688112921,0.0008735742688112929,0.003538481368708036
101,21664,0.276434590943675,0.217322011273649,0.246878301108662,0.0008735742688112938,0.0008735742688112921,0.0008735742688112929,0.003538481368708036
102,21665,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
103,21666,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
104,21667,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
105,21668,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
106,21669,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
107,21670,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
108,21671,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
109,21672,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
110,21673,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
111,21674,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
112,21675,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
113,21676,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
114,21677,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
115,21678,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
116,21679,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
117,21680,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
118,21681,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
119,21682,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
120,21683,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
121,21684,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
122,21685,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
123,21686,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
124,21687,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
125,21688,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
126,21689,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
127,21690,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
128,21691,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
129,21692,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
130,21693,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
131,21694,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
132,21695,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
133,21696,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
134,21697,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
135,21698,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
136,21699,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
137,21700,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
138,21701,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
139,21702,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
140,21703,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
141,21704,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
142,21705,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
143,21706,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
144,21707,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
145,21708,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
146,21709,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
147,21710,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
148,21711,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
149,21712,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
150,21713,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
151,21714,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
152,21715,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
153,21716,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
154,21717,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
155,21718,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
156,21719,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
157,21720,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
158,21721,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
159,21722,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
160,21723,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
161,21724,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
162,21725,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
163,21726,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
164,21727,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
165,21728,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
166,21729,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
167,21730,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
168,21731,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
169,21732,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
170,21733,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
171,21734,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
172,21735,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
173,21736,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
174,21737,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
175,21738,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
176,21739,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
177,21740,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
178,21741,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
179,21742,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
180,21743,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
181,21744,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
182,21745,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
183,21746,0.0,0.458146007804834,0.229073003902417,0.052474441116876755,0.052474441116876755,0.052474441116876755,0.229073003902417
184,21747,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
185,21748,0.276434590943675,0.292285253238629,0.284359922091152,6.281087379716927e-05,6.281087379716839e-05,6.281087379716882e-05,0.00022088511396143475
186,21749,0.276434590943675,0.217322011273649,0.246878301108662,0.0008735742688112938,0.0008735742688112921,0.0008735742688112929,0.003538481368708036
187,21750,0.276434590943675,0.217322011273649,0.246878301108662,0.0008735742688112938,0.0008735742688112921,0.0008735742688112929,0.003538481368708036
188,21751,0.0,0.217322011273649,0.1086610056368245,0.011807214146006006,0.011807214146006006,0.011807214146006006,0.1086610056368245
189,21752,0.0,0.217322011273649,0.1086610056368245,0.011807214146006006,0.011807214146006006,0.011807214146006006,0.1086610056368245
190,21753,0.0,0.217322011273649,0.1086610056368245,0.011807214146006006,0.011807214146006006,0.011807214146006006,0.1086610056368245
191,21754,0.0,0.217322011273649,0.1086610056368245,0.011807214146006006,0.011807214146006006,0.011807214146006006,0.1086610056368245
192,21755,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
193,21756,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
194,21757,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
195,21758,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
196,21759,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
197,21760,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
198,21761,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
199,21762,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
200,21763,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
201,21764,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
202,21765,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
203,21766,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
204,21767,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
205,21768,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
206,21769,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
207,21770,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
208,21771,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
209,21772,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
210,21773,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
211,21774,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
212,21775,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
213,21776,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
214,21777,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
215,21778,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
216,21779,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
217,21780,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
218,21781,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
219,21782,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
220,21783,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
221,21784,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
222,21785,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
223,21786,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
224,21787,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
225,21788,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
226,21789,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
227,21790,0.0,0.292285253238629,0.1461426266193145,0.021357667315192366,0.021357667315192366,0.021357667315192366,0.1461426266193145
