,A,nov,dec,jan,s_bar,sq1,sq2,sq3,num,final
33,21596,0.0669144016174814,0,0.0083852077072616,0.0250998697749143,0.00174845507321305,0.000630003462717658,0.000279379928035829,0.000885946154655514,0.0352968426768875
34,21597,0.0669144016174814,0,0.0083852077072616,0.0250998697749143,0.00174845507321305,0.000630003462717658,0.000279379928035829,0.000885946154655514,0.0352968426768875
35,21598,0.0669144016174814,0,0.0083852077072616,0.0250998697749143,0.00174845507321305,0.000630003462717658,0.000279379928035829,0.000885946154655514,0.0352968426768875
36,21599,0.0669144016174814,0,0.0083852077072616,0.0250998697749143,0.00174845507321305,0.000630003462717658,0.000279379928035829,0.000885946154655514,0.0352968426768875
37,21600,0.0669144016174814,0,0.0083852077072616,0.0250998697749143,0.00174845507321305,0.000630003462717658,0.000279379928035829,0.000885946154655514,0.0352968426768875
38,21601,0.0669144016174814,0,0.0150757992412548,0.0273300669529121,0.00156691955083663,0.000746932559650656,0.000150167077148966,0.000821339729212082,0.030052605821537
39,21602,0.0669144016174814,0,0.0150757992412548,0.0273300669529121,0.00156691955083663,0.000746932559650656,0.000150167077148966,0.000821339729212082,0.030052605821537
40,21603,0.0669144016174814,0,0.0150757992412548,0.0273300669529121,0.00156691955083663,0.000746932559650656,0.000150167077148966,0.000821339729212082,0.030052605821537
41,21604,0.0669144016174814,0,0.0150757992412548,0.0273300669529121,0.00156691955083663,0.000746932559650656,0.000150167077148966,0.000821339729212082,0.030052605821537
42,21605,0.0669144016174814,0,0.0150757992412548,0.0273300669529121,0.00156691955083663,0.000746932559650656,0.000150167077148966,0.000821339729212082,0.030052605821537
43,21606,0.0669144016174814,0,0.0150757992412548,0.0273300669529121,0.00156691955083663,0.000746932559650656,0.000150167077148966,0.000821339729212082,0.030052605821537
44,21607,0.0669144016174814,0,0.0150757992412548,0.0273300669529121,0.00156691955083663,0.000746932559650656,0.000150167077148966,0.000821339729212082,0.030052605821537
45,21608,0.0669144016174814,0,0.0150757992412548,0.0273300669529121,0.00156691955083663,0.000746932559650656,0.000150167077148966,0.000821339729212082,0.030052605821537
46,21609,0.0280473614521895,0,0.0150757992412548,0.0143743868978148,0.000186950233164579,0.000206622998688069,4.91979275530037E-07,0.000131355070376059,0.00913813377292831
47,21610,0.0280473614521895,0,0.0150757992412548,0.0143743868978148,0.000186950233164579,0.000206622998688069,4.91979275530037E-07,0.000131355070376059,0.00913813377292831
48,21611,0.0280473614521895,0,0.0150757992412548,0.0143743868978148,0.000186950233164579,0.000206622998688069,4.91979275530037E-07,0.000131355070376059,0.00913813377292831
49,21612,0.0280473614521895,0,0.0150757992412548,0.0143743868978148,0.000186950233164579,0.000206622998688069,4.91979275530037E-07,0.000131355070376059,0.00913813377292831
50,21613,0.0280473614521895,0,0.0083852077072616,0.012144189719817,0.000252910871149331,0.00014748134395091,1.41299457707153E-05,0.000138174053623652,0.0113777910928201
51,21614,0.0280473614521895,0,0.0083852077072616,0.012144189719817,0.000252910871149331,0.00014748134395091,1.41299457707153E-05,0.000138174053623652,0.0113777910928201
52,21615,0.0280473614521895,0,0.0083852077072616,0.012144189719817,0.000252910871149331,0.00014748134395091,1.41299457707153E-05,0.000138174053623652,0.0113777910928201
53,21616,0.0280473614521895,0,0.0083852077072616,0.012144189719817,0.000252910871149331,0.00014748134395091,1.41299457707153E-05,0.000138174053623652,0.0113777910928201
54,21617,0.0280473614521895,0,0.0083852077072616,0.012144189719817,0.000252910871149331,0.00014748134395091,1.41299457707153E-05,0.000138174053623652,0.0113777910928201
55,21618,0.0280473614521895,0,0.0083852077072616,0.012144189719817,0.000252910871149331,0.00014748134395091,1.41299457707153E-05,0.000138174053623652,0.0113777910928201
56,21619,0.0280473614521895,0,0.0083852077072616,0.012144189719817,0.000252910871149331,0.00014748134395091,1.41299457707153E-05,0.000138174053623652,0.0113777910928201
57,21620,0.0280473614521895,0,0.0083852077072616,0.012144189719817,0.000252910871149331,0.00014748134395091,1.41299457707153E-05,0.000138174053623652,0.0113777910928201
58,21621,0.0280473614521895,0,0.0083852077072616,0.012144189719817,0.000252910871149331,0.00014748134395091,1.41299457707153E-05,0.000138174053623652,0.0113777910928201
59,21622,0.0280473614521895,0,0.016766978992176,0.0149381134814552,0.000171852382358202,0.000223147234384833,3.34474905630418E-06,0.000132781455266446,0.00888877001980787
60,21623,0.0280473614521895,0,0.0083852077072616,0.012144189719817,0.000252910871149331,0.00014748134395091,1.41299457707153E-05,0.000138174053623652,0.0113777910928201
61,21624,0.0280473614521895,0,0.0083852077072616,0.012144189719817,0.000252910871149331,0.00014748134395091,1.41299457707153E-05,0.000138174053623652,0.0113777910928201
62,21625,0.0280473614521895,0,0.0083852077072616,0.012144189719817,0.000252910871149331,0.00014748134395091,1.41299457707153E-05,0.000138174053623652,0.0113777910928201
63,21626,0.0669144016174814,0,0.0083852077072616,0.0250998697749143,0.00174845507321305,0.000630003462717658,0.000279379928035829,0.000885946154655514,0.0352968426768875
64,21627,0.0669144016174814,0,0.0083852077072616,0.0250998697749143,0.00174845507321305,0.000630003462717658,0.000279379928035829,0.000885946154655514,0.0352968426768875
65,21628,0.0669144016174814,0.007824659954727,0.0083852077072616,0.0277080897598233,0.00153713488947994,0.000395350780814193,0.000373373770817212,0.000768619813703782,0.0277399063005158
66,21629,0.0669144016174814,0.007824659954727,0,0.0249130205240695,0.00176411601375402,0.000292012066947858,0.000620658591632706,0.000892262224111529,0.0358150960960145
67,21630,0.0669144016174814,0.007824659954727,0,0.0249130205240695,0.00176411601375402,0.000292012066947858,0.000620658591632706,0.000892262224111529,0.0358150960960145
68,21631,0.0669144016174814,0.007824659954727,0,0.0249130205240695,0.00176411601375402,0.000292012066947858,0.000620658591632706,0.000892262224111529,0.0358150960960145
69,21632,0.0669144016174814,0,0,0.0223048005391605,0.00199001650836693,0.000497504127091733,0.000497504127091733,0.000995008254183466,0.0446096010783209
70,21633,0.0669144016174814,0,0,0.0223048005391605,0.00199001650836693,0.000497504127091733,0.000497504127091733,0.000995008254183466,0.0446096010783209
71,21634,0.0669144016174814,0,0,0.0223048005391605,0.00199001650836693,0.000497504127091733,0.000497504127091733,0.000995008254183466,0.0446096010783209
72,21635,0.0669144016174814,0,0,0.0223048005391605,0.00199001650836693,0.000497504127091733,0.000497504127091733,0.000995008254183466,0.0446096010783209
73,21636,0.0669144016174814,0,0,0.0223048005391605,0.00199001650836693,0.000497504127091733,0.000497504127091733,0.000995008254183466,0.0446096010783209
74,21637,0.0669144016174814,0,0,0.0223048005391605,0.00199001650836693,0.000497504127091733,0.000497504127091733,0.000995008254183466,0.0446096010783209
75,21638,0.0669144016174814,0,0,0.0223048005391605,0.00199001650836693,0.000497504127091733,0.000497504127091733,0.000995008254183466,0.0446096010783209
76,21639,0.0669144016174814,0,0,0.0223048005391605,0.00199001650836693,0.000497504127091733,0.000497504127091733,0.000995008254183466,0.0446096010783209
77,21640,0.0669144016174814,0,0,0.0223048005391605,0.00199001650836693,0.000497504127091733,0.000497504127091733,0.000995008254183466,0.0446096010783209
78,21641,0.0669144016174814,0,0,0.0223048005391605,0.00199001650836693,0.000497504127091733,0.000497504127091733,0.000995008254183466,0.0446096010783209
79,21642,0.0669144016174814,0,0,0.0223048005391605,0.00199001650836693,0.000497504127091733,0.000497504127091733,0.000995008254183466,0.0446096010783209
80,21643,0.0831431083872705,0,0,0.0277143694624235,0.00307234509879885,0.000768086274699712,0.000768086274699712,0.00153617254939942,0.055428738924847
81,21644,0.0831431083872705,0,0,0.0277143694624235,0.00307234509879885,0.000768086274699712,0.000768086274699712,0.00153617254939942,0.055428738924847
82,21645,0.0831431083872705,0,0,0.0277143694624235,0.00307234509879885,0.000768086274699712,0.000768086274699712,0.00153617254939942,0.055428738924847
83,21646,0.111752065679032,0,0,0.0372506885596773,0.0055504551926803,0.00138761379817008,0.00138761379817008,0.00277522759634015,0.0745013771193547
84,21647,0.111752065679032,0,0,0.0372506885596773,0.0055504551926803,0.00138761379817008,0.00138761379817008,0.00277522759634015,0.0745013771193547
85,21648,0.111752065679032,0,0,0.0372506885596773,0.0055504551926803,0.00138761379817008,0.00138761379817008,0.00277522759634015,0.0745013771193547
86,21649,0.111752065679032,0,0,0.0372506885596773,0.0055504551926803,0.00138761379817008,0.00138761379817008,0.00277522759634015,0.0745013771193547
87,21650,0.111752065679032,0,0,0.0372506885596773,0.0055504551926803,0.00138761379817008,0.00138761379817008,0.00277522759634015,0.0745013771193547
88,21651,0.111752065679032,0,0,0.0372506885596773,0.0055504551926803,0.00138761379817008,0.00138761379817008,0.00277522759634015,0.0745013771193547
89,21652,0.111752065679032,0,0,0.0372506885596773,0.0055504551926803,0.00138761379817008,0.00138761379817008,0.00277522759634015,0.0745013771193547
90,21653,0.111752065679032,0,0,0.0372506885596773,0.0055504551926803,0.00138761379817008,0.00138761379817008,0.00277522759634015,0.0745013771193547
91,21654,0.111752065679032,0,0,0.0372506885596773,0.0055504551926803,0.00138761379817008,0.00138761379817008,0.00277522759634015,0.0745013771193547
92,21655,0.124571284652585,0,0,0.0415237615508617,0.00689689109333127,0.00172422277333282,0.00172422277333282,0.00344844554666564,0.0830475231017233
93,21656,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
94,21657,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
95,21658,0.0980008308996796,0.007824659954727,0,0.0352751636181355,0.00393450933591497,0.000753530151374805,0.00124433716828623,0.001977458885192,0.0560581066780753
96,21659,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
97,21660,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
98,21661,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
99,21662,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
100,21663,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
101,21664,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
102,21665,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
103,21666,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
104,21667,0.0980008308996796,0.111025710689892,0,0.0696755138631905,0.000802323585217618,0.00170983877760695,0.00485467723209966,0.00245561319830808,0.0352435606449882
105,21668,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
106,21669,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
107,21670,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
108,21671,0.0980008308996796,0.0140866566187503,0,0.0373624958394766,0.00367700767887344,0.000541764691429102,0.00139595609535491,0.00187157615521915,0.0500923750720548
109,21672,0.0980008308996796,0.0140866566187503,0,0.0373624958394766,0.00367700767887344,0.000541764691429102,0.00139595609535491,0.00187157615521915,0.0500923750720548
110,21673,0.0980008308996796,0.0140866566187503,0.0083852077072616,0.0401575650752305,0.00334584340123788,0.000679692267746171,0.00100948269271793,0.00167833945390066,0.0417938550496398
111,21674,0.0980008308996796,0.0140866566187503,0,0.0373624958394766,0.00367700767887344,0.000541764691429102,0.00139595609535491,0.00187157615521915,0.0500923750720548
112,21675,0.0980008308996796,0.0140866566187503,0,0.0373624958394766,0.00367700767887344,0.000541764691429102,0.00139595609535491,0.00187157615521915,0.0500923750720548
113,21676,0.0980008308996796,0.0140866566187503,0,0.0373624958394766,0.00367700767887344,0.000541764691429102,0.00139595609535491,0.00187157615521915,0.0500923750720548
114,21677,0.0980008308996796,0.0140866566187503,0,0.0373624958394766,0.00367700767887344,0.000541764691429102,0.00139595609535491,0.00187157615521915,0.0500923750720548
115,21678,0.0980008308996796,0.0140866566187503,0,0.0373624958394766,0.00367700767887344,0.000541764691429102,0.00139595609535491,0.00187157615521915,0.0500923750720548
116,21679,0.0980008308996796,0.0140866566187503,0,0.0373624958394766,0.00367700767887344,0.000541764691429102,0.00139595609535491,0.00187157615521915,0.0500923750720548
117,21680,0.0980008308996796,0.0140866566187503,0,0.0373624958394766,0.00367700767887344,0.000541764691429102,0.00139595609535491,0.00187157615521915,0.0500923750720548
118,21681,0.0980008308996796,0.0140866566187503,0,0.0373624958394766,0.00367700767887344,0.000541764691429102,0.00139595609535491,0.00187157615521915,0.0500923750720548
119,21682,0.0980008308996796,0.0140866566187503,0,0.0373624958394766,0.00367700767887344,0.000541764691429102,0.00139595609535491,0.00187157615521915,0.0500923750720548
120,21683,0.0980008308996796,0.0219054642020387,0,0.0399687650339061,0.00336772066864947,0.000326282836942542,0.0015975021783356,0.00176383522797587,0.0441303409419726
121,21684,0.0980008308996796,0.0219054642020387,0,0.0399687650339061,0.00336772066864947,0.000326282836942542,0.0015975021783356,0.00176383522797587,0.0441303409419726
122,21685,0.0980008308996796,0.0219054642020387,0,0.0399687650339061,0.00336772066864947,0.000326282836942542,0.0015975021783356,0.00176383522797587,0.0441303409419726
123,21686,0.0980008308996796,0.0219054642020387,0,0.0399687650339061,0.00336772066864947,0.000326282836942542,0.0015975021783356,0.00176383522797587,0.0441303409419726
124,21687,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
125,21688,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
126,21689,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
127,21690,0.0831431083872705,0.0591915007337734,0,0.0474448697070146,0.00127436424487252,0.000137983340478812,0.00225101566151559,0.00122112108228897,0.0257376843867364
128,21691,0.0831431083872705,0.0275728787742634,0,0.0369053290538446,0.00213793223768658,8.70946282208558E-05,0.00136200331257255,0.00119567672616,0.0323984843602264
129,21692,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
130,21693,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
131,21694,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
132,21695,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
133,21696,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
134,21697,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
135,21698,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
136,21699,0.0831431083872705,0.0197570088320101,0.0150757992412548,0.0393253054868451,0.00191999985102053,0.000382918233971628,0.000588038553154924,0.000963652212715693,0.0245046338683382
137,21700,0.0831431083872705,0.0197570088320101,0.0083852077072616,0.0370951083088474,0.00212041831122245,0.000300609693468706,0.000824258392552937,0.0010817621324147,0.0291618539945519
138,21701,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
139,21702,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
140,21703,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
141,21704,0.0831431083872705,0.0197570088320101,0,0.0343000390730935,0.0023856454200295,0.000211499728593067,0.00117649268041574,0.0012578792763461,0.0366728234234823
142,21705,0.124571284652585,0.0197570088320101,0,0.0481094311615317,0.0058464150392873,0.000803859851951555,0.00231451736668616,0.002988264085975,0.0621138935511759
143,21706,0.26750001113205,0.0197570088320101,0,0.09575233998802,0.0294972625433979,0.00577529035751161,0.00916851061318138,0.0148136878380303,0.154708363679506
144,21707,0.124571284652585,0.0197570088320101,0,0.0481094311615317,0.0058464150392873,0.000803859851951555,0.00231451736668616,0.002988264085975,0.0621138935511759
145,21708,0.124571284652585,0.0275728787742634,0,0.0507147211422828,0.0054547919735513,0.000535544868186258,0.00257198294053951,0.00285410659409236,0.0562776749986461
146,21709,0.0980008308996796,0.0197570088320101,0,0.0392526132438966,0.00345135307773126,0.000380078591384767,0.00154076764647492,0.00179073310519698,0.0456207359767423
147,21710,0.111752065679032,0.0197570088320101,0,0.0438363581703474,0.0046125433264052,0.000579815064557683,0.00192162629763898,0.00237132822953395,0.0540950099075067
148,21711,0.111752065679032,0.0197570088320101,0,0.0438363581703474,0.0046125433264052,0.000579815064557683,0.00192162629763898,0.00237132822953395,0.0540950099075067
149,21712,0.111752065679032,0.0197570088320101,0,0.0438363581703474,0.0046125433264052,0.000579815064557683,0.00192162629763898,0.00237132822953395,0.0540950099075067
150,21713,0.111752065679032,0.0197570088320101,0,0.0438363581703474,0.0046125433264052,0.000579815064557683,0.00192162629763898,0.00237132822953395,0.0540950099075067
151,21714,0.0980008308996796,0.0197570088320101,0,0.0392526132438966,0.00345135307773126,0.000380078591384767,0.00154076764647492,0.00179073310519698,0.0456207359767423
152,21715,0.0980008308996796,0.0197570088320101,0,0.0392526132438966,0.00345135307773126,0.000380078591384767,0.00154076764647492,0.00179073310519698,0.0456207359767423
153,21716,0.0980008308996796,0.0197570088320101,0,0.0392526132438966,0.00345135307773126,0.000380078591384767,0.00154076764647492,0.00179073310519698,0.0456207359767423
154,21717,0.0980008308996796,0.0197570088320101,0,0.0392526132438966,0.00345135307773126,0.000380078591384767,0.00154076764647492,0.00179073310519698,0.0456207359767423
155,21718,0.0980008308996796,0.0197570088320101,0,0.0392526132438966,0.00345135307773126,0.000380078591384767,0.00154076764647492,0.00179073310519698,0.0456207359767423
156,21719,0.0980008308996796,0.0197570088320101,0.187771050520606,0.101842963417432,1.47619822839695E-05,0.00673810394019993,0.00738363615321068,0.00471216735856486,0.0462689536954136
157,21720,0.0980008308996796,0.0197570088320101,0,0.0392526132438966,0.00345135307773126,0.000380078591384767,0.00154076764647492,0.00179073310519698,0.0456207359767423
158,21721,0.0980008308996796,0.0197570088320101,0,0.0392526132438966,0.00345135307773126,0.000380078591384767,0.00154076764647492,0.00179073310519698,0.0456207359767423
159,21722,0.0980008308996796,0.0197570088320101,0,0.0392526132438966,0.00345135307773126,0.000380078591384767,0.00154076764647492,0.00179073310519698,0.0456207359767423
160,21723,0.0980008308996796,0.0197570088320101,0,0.0392526132438966,0.00345135307773126,0.000380078591384767,0.00154076764647492,0.00179073310519698,0.0456207359767423
161,21724,0.0980008308996796,0.0219054642020387,0,0.0399687650339061,0.00336772066864947,0.000326282836942542,0.0015975021783356,0.00176383522797587,0.0441303409419726
162,21725,0.0980008308996796,0.0140866566187503,0,0.0373624958394766,0.00367700767887344,0.000541764691429102,0.00139595609535491,0.00187157615521915,0.0500923750720548
163,21726,0.0980008308996796,0.0219054642020387,0,0.0399687650339061,0.00336772066864947,0.000326282836942542,0.0015975021783356,0.00176383522797587,0.0441303409419726
164,21727,0.0980008308996796,0.0219054642020387,0,0.0399687650339061,0.00336772066864947,0.000326282836942542,0.0015975021783356,0.00176383522797587,0.0441303409419726
165,21728,0.0980008308996796,0.007824659954727,0,0.0352751636181355,0.00393450933591497,0.000753530151374805,0.00124433716828623,0.001977458885192,0.0560581066780753
166,21729,0.167008565637572,0.007824659954727,0,0.0582777418640997,0.0118223920384579,0.00254551347415387,0.00339629519677863,0.00592140023646346,0.101606549036712
167,21730,0.0980008308996796,0.007824659954727,0,0.0352751636181355,0.00393450933591497,0.000753530151374805,0.00124433716828623,0.001977458885192,0.0560581066780753
168,21731,0.0980008308996796,0.007824659954727,0,0.0352751636181355,0.00393450933591497,0.000753530151374805,0.00124433716828623,0.001977458885192,0.0560581066780753
169,21732,0.0980008308996796,0.0156463975289263,0,0.037882409476202,0.00361422459445086,0.000494440227319386,0.00143507694772264,0.00184791392316429,0.0487802636821496
170,21733,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
171,21734,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
172,21735,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
173,21736,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
174,21737,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
175,21738,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
176,21739,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
177,21740,0.0980008308996796,0.007824659954727,0,0.0352751636181355,0.00393450933591497,0.000753530151374805,0.00124433716828623,0.001977458885192,0.0560581066780753
178,21741,0.0980008308996796,0,0,0.0326669436332265,0.0042685168253456,0.0010671292063364,0.0010671292063364,0.0021342584126728,0.065333887266453
179,21742,0.0980008308996796,0,0.0445476404501689,0.0475161571166162,0.00254870228698233,0.00225778518713095,8.81209119897517E-06,0.00160509985510409,0.0337800856067712
